iter	RMSE
1550	0.2050978259
1551	0.2048946657
1552	0.2046514551
1553	0.2046280527
1554	0.2045291649
1555	0.2044966623
1556	0.2044752515
1557	0.2044528939
1558	0.2042962036
1559	0.2041271413
1560	0.2041073899
1561	0.2040878572
1562	0.2040680635
1563	0.204046902
1564	0.2039989513
1565	0.2039799137
1566	0.2039009539
1567	0.2038754745
1568	0.2038441365
1569	0.2038078452
1570	0.2032889639
1571	0.2032728929
1572	0.2032549729
1573	0.2032263224
1574	0.2030442356
1575	0.2028331979
1576	0.2026845918
1577	0.2023364909
1578	0.2021368508
1579	0.2021196872
1580	0.2021009056
1581	0.2018876579
1582	0.2018593162
1583	0.2018408099
1584	0.2018252333
1585	0.2018065483
1586	0.2017524143
1587	0.2016966636
1588	0.201675099
1589	0.201653139
1590	0.2016271705
1591	0.2014519542
1592	0.2014307665
1593	0.2013941975
1594	0.2008401586
1595	0.2008161576
1596	0.2007629457
1597	0.2002845143
1598	0.1997623447
1599	0.1997451402
1600	0.1997294769
1601	0.1994176188
1602	0.1993952521
1603	0.1990948621
1604	0.199071767
1605	0.1989161945
1606	0.1988298554
1607	0.1988086425
1608	0.1986781923
1609	0.1984630495
1610	0.1983814378
1611	0.1981252528
1612	0.1980980368
1613	0.1980779456
1614	0.1977923956
1615	0.1977648134
1616	0.1977473051
1617	0.1977287653
1618	0.197709093
1619	0.1976941545
1620	0.1976678864
1621	0.1973783565
1622	0.1973596103
1623	0.1973425235
1624	0.1973244414
1625	0.1971188681
1626	0.1970998314
1627	0.1970816662
1628	0.1966499604
1629	0.1966330268
1630	0.1966154971
1631	0.1965987576
1632	0.1965371399
1633	0.1965141274
1634	0.1964962626
1635	0.196479587
1636	0.1964617036
1637	0.1964447918
1638	0.1964210304
1639	0.1963973096
1640	0.1961788182
1641	0.196084141
1642	0.1960621181
1643	0.1960393129
1644	0.1957605036
1645	0.195264956
1646	0.1951272397
1647	0.1950959247
1648	0.1950760454
1649	0.1950590004
1650	0.1950364393
1651	0.1949632394
1652	0.1949498593
1653	0.1949356224
1654	0.1947246958
1655	0.1946983059
1656	0.1942382681
1657	0.194219728
1658	0.1938991982
1659	0.1936610633
1660	0.1936445697
1661	0.1936130072
1662	0.1935961246
1663	0.1935098636
1664	0.1934849866
1665	0.1933259143
1666	0.1933033487
1667	0.1930915821
1668	0.1930702073
1669	0.1928505
1670	0.192774898
1671	0.1925179798
1672	0.1922773538
1673	0.1920173921
1674	0.1918134403
1675	0.1917280936
1676	0.1916411716
1677	0.1916201477
1678	0.1916018379
1679	0.1915303638
1680	0.1913470805
1681	0.1913145578
1682	0.1912951878
1683	0.1911030417
1684	0.1910164215
1685	0.1908858472
1686	0.1907420447
1687	0.190675796
1688	0.1906566892
1689	0.1906377706
1690	0.1905498961
1691	0.1904748358
1692	0.1903709195
1693	0.1903449894
1694	0.1899644557
1695	0.1899464004
1696	0.1899133442
1697	0.1898936124
1698	0.1896793943
1699	0.1896593602
1700	0.189236003
1701	0.1892142818
1702	0.1891422484
1703	0.1891267393
1704	0.1891084145
1705	0.1889502459
1706	0.1888966351
1707	0.1888842014
1708	0.1888675667
1709	0.1887662909
1710	0.1887541967
1711	0.1886868208
1712	0.1886544338
1713	0.1885378339
1714	0.188402896
1715	0.1883666351
1716	0.1883470172
1717	0.1883346948
1718	0.188199841
1719	0.1881856598
1720	0.1881693839
1721	0.1880391812
1722	0.1880173055
1723	0.187811156
1724	0.1877856294
1725	0.1877482347
1726	0.1877358297
1727	0.1877207847
1728	0.1873479237
1729	0.1869497054
1730	0.1869333029
1731	0.1869164531
1732	0.1868931457
1733	0.1867018146
1734	0.1866297181
1735	0.1865582483
1736	0.1865352244
1737	0.1861453743
1738	0.1861150354
1739	0.1860544146
1740	0.1858552103
1741	0.1854824407
1742	0.1854626894
1743	0.1854416409
1744	0.1854263254
1745	0.1853604815
1746	0.1853431926
1747	0.1853185774
1748	0.1853016954
1749	0.1850931148
1750	0.1850773759
1751	0.1850079488
1752	0.1848363976
1753	0.184820571
1754	0.1847468712
1755	0.1847264922
1756	0.1847109658
1757	0.1846739465
1758	0.1846587007
1759	0.1846159683
1760	0.184594606
1761	0.1845196055
1762	0.1844918675
1763	0.1842894548
1764	0.1842236545
1765	0.1842024389
1766	0.1841815331
1767	0.1841624379
1768	0.1840205912
1769	0.1839997584
1770	0.1839719056
1771	0.1839499268
1772	0.1837996287
1773	0.1837881169
1774	0.1837639049
1775	0.1837167227
1776	0.1837030493
1777	0.1834926139
1778	0.1833262341
1779	0.1832570775
1780	0.1831013868
1781	0.1830133505
1782	0.1829042381
1783	0.1828901048
1784	0.1828743245
1785	0.182858236
1786	0.1828415019
1787	0.1828044751
1788	0.1826577116
1789	0.1826387931
1790	0.1826095499
1791	0.1825769879
1792	0.1825299429
1793	0.1824883299
1794	0.1824629078
1795	0.1823974566
1796	0.1823831087
1797	0.1821037171
1798	0.1820297556
1799	0.1820122444
1800	0.1819982451
1801	0.1819415938
1802	0.1819248806
1803	0.1818810097
1804	0.1818693452
1805	0.1817659406
1806	0.1817459869
1807	0.1816458936
1808	0.1815536953
1809	0.1814327241
1810	0.1812239272
1811	0.1812008331
1812	0.1810807022
1813	0.1810645335
1814	0.1810471397
1815	0.181029338
1816	0.181012538
1817	0.1807987099
1818	0.1807822029
1819	0.1805634596
1820	0.1805025196
1821	0.1804804973
1822	0.1803191795
1823	0.1803022799
1824	0.1802477514
1825	0.180004138
1826	0.1799807134
1827	0.1797510719
1828	0.179731674
1829	0.1796954781
1830	0.1795461355
1831	0.1795251989
1832	0.1795115775
1833	0.1794970246
1834	0.1794681556
1835	0.179330097
1836	0.1793157627
1837	0.1792747166
1838	0.1791089938
1839	0.1790043636
1840	0.1789850486
1841	0.1789242381
1842	0.1788619624
1843	0.1787470849
1844	0.1784272528
1845	0.1782579192
1846	0.1782372003
1847	0.1780467007
1848	0.1780326466
1849	0.1780164904
1850	0.1780029571
1851	0.1779746244
1852	0.177924394
1853	0.1777544108
1854	0.1775702889
1855	0.1775556832
1856	0.1775257507
1857	0.1773618355
1858	0.1773480952
1859	0.1772194813
1860	0.1770674113
1861	0.1770513102
1862	0.1768708552
1863	0.1768490647
1864	0.1768244856
1865	0.1766835181
1866	0.1766682435
1867	0.1765813935
1868	0.1765211794
1869	0.1764843709
1870	0.1763509879
1871	0.1763365782
1872	0.1761797002
1873	0.1761574095
1874	0.1760957878
1875	0.1759284088
1876	0.1758820556
1877	0.1758275045
1878	0.1758145193
1879	0.1758033147
1880	0.1757466636
1881	0.1757341685
1882	0.1757202362
1883	0.1757047228
1884	0.1754257999
1885	0.1754074971
1886	0.1753927481
1887	0.175233146
1888	0.1751430846
1889	0.1750540376
1890	0.1749512626
1891	0.1747911437
1892	0.1747767257
1893	0.1747636862
1894	0.1747395125
1895	0.1746863622
1896	0.1746422737
1897	0.1746266607
1898	0.1746103098
1899	0.174594406
1900	0.1745486109
1901	0.1744758719
1902	0.1744550551
1903	0.1743291067
1904	0.1742544698
1905	0.1742330047
1906	0.1740996233
1907	0.1740838643
1908	0.1740616398
1909	0.1739392946
1910	0.1737908855
1911	0.1737775787
1912	0.1736680698
1913	0.1736470978
1914	0.173609496
1915	0.1734775076
1916	0.1733143235
1917	0.1733003011
1918	0.1732680554
1919	0.1730725302
1920	0.1730513665
1921	0.1730371482
1922	0.1729044678
1923	0.1728951243
1924	0.1728141071
1925	0.1728024581
1926	0.1726260496
1927	0.1725880289
1928	0.1725758365
1929	0.1725626228
1930	0.172546677
1931	0.1725247461
1932	0.1725102486
1933	0.1724561413
1934	0.1723730573
1935	0.1723595781
1936	0.1723410379
1937	0.17228293
1938	0.1721258798
1939	0.1720301613
1940	0.1720128149
1941	0.1719951902
1942	0.1719441838
1943	0.1719103358
1944	0.1718872908
1945	0.1717450278
1946	0.1715813013
1947	0.1715324875
1948	0.1715162061
1949	0.1713927491
1950	0.1713721325
1951	0.1712596531
1952	0.1711956939
1953	0.171180731
1954	0.1711620902
1955	0.1711440506
1956	0.1709955613
1957	0.1709056074
1958	0.1708924405
1959	0.1708777631
1960	0.1708332918
1961	0.1706989928
1962	0.1706776226
1963	0.1706336978
1964	0.1705254059
1965	0.1704259657
1966	0.1704036152
1967	0.1703729711
1968	0.1703517115
1969	0.1702997007
1970	0.1702394382
1971	0.1700827221
1972	0.1700319241
1973	0.1700191921
1974	0.1699232097
1975	0.1698723759
1976	0.1698367411
1977	0.1697557062
1978	0.1697309216
1979	0.1697179721
1980	0.1696832561
1981	0.1696268601
1982	0.1696134342
1983	0.169576819
1984	0.1695572238
1985	0.1695387836
1986	0.1694075029
1987	0.1692746722
1988	0.1692595083
1989	0.1692422946
1990	0.1691441276
1991	0.1691274566
1992	0.1691142937
1993	0.1690554121
1994	0.1690207596
1995	0.1690064652
1996	0.1688870714
1997	0.1688181821
1998	0.1686186118
1999	0.1685980218
2000	0.1685805106
2001	0.1685614322
2002	0.1684332775
2003	0.1682525322
2004	0.1682278298
2005	0.1681109217
2006	0.1680524478
2007	0.1680357496
2008	0.1680163113
2009	0.1678903833
2010	0.1676470212
2011	0.1676344582
2012	0.1675208574
2013	0.1675019953
2014	0.1674900741
2015	0.167442404
2016	0.1673919413
2017	0.1673630947
2018	0.1672843071
2019	0.1672698694
2020	0.1672367225
2021	0.1671870785
2022	0.1671722741
2023	0.1671598729
2024	0.1670501859
2025	0.1670005599
2026	0.1668824938
2027	0.1668668309
2028	0.166763602
2029	0.1667373357
2030	0.1666377949
2031	0.1664887411
2032	0.1664753459
2033	0.1664535899
2034	0.1663707226
2035	0.1663499109
2036	0.1661201771
2037	0.1659753636
2038	0.165961931
2039	0.1659233485
2040	0.1658722134
2041	0.1657810734
2042	0.1657603845
2043	0.1657430216
2044	0.1657268034
2045	0.1657116121
2046	0.1656891053
2047	0.1655275027
2048	0.1655033938
2049	0.165357452
2050	0.1652347019
2051	0.165135849
2052	0.1650957349
2053	0.1650807534
2054	0.165054452
2055	0.1650414869
2056	0.1649934774
2057	0.1649765377
2058	0.1649329988
2059	0.1649166667
2060	0.1648674328
2061	0.1647738774
2062	0.1647247471
2063	0.1647047534
2064	0.1646782069
2065	0.1646112872
2066	0.1645832143
2067	0.1645662853
2068	0.1645113619
2069	0.1644838791
2070	0.1644684035
2071	0.1644524211
2072	0.1644407133
2073	0.1644008122
2074	0.1643814337
2075	0.1643558098
2076	0.1643134713
2077	0.1642025247
2078	0.1641211112
2079	0.1641068067
2080	0.1640145814
2081	0.1639977967
2082	0.1639148498
2083	0.1638683719
2084	0.1638261427
2085	0.1637368263
2086	0.1636564383
2087	0.1636385425
2088	0.1635898415
2089	0.163571141
2090	0.1635602012
2091	0.1635443494
2092	0.1634663307
2093	0.1633649017
2094	0.1632532586
2095	0.1632429736
2096	0.1630588819
2097	0.1630224071
2098	0.1630079683
2099	0.1629993972
2100	0.1629856877
2101	0.1629097465
2102	0.1628444869
2103	0.1627694575
2104	0.1627567376
2105	0.1626922015
2106	0.1626799951
2107	0.1626605587
2108	0.16264751
2109	0.1626217764
2110	0.1626064602
2111	0.1625625518
2112	0.1623854667
2113	0.1623435596
2114	0.1622659988
2115	0.1622514716
2116	0.1622291405
2117	0.1621395484
2118	0.1620377778
2119	0.1620200325
2120	0.1619634252
2121	0.1618860008
2122	0.1618213103
2123	0.161626411
2124	0.1615760444
2125	0.161448323
2126	0.161430456
2127	0.1613443549
2128	0.1612551301
2129	0.1612440741
2130	0.16122972
2131	0.1612117897
2132	0.1612006235
2133	0.1611298063
2134	0.1611137856
2135	0.1610980264
2136	0.161083368
2137	0.160949907
2138	0.1609369488
2139	0.1609216669
2140	0.1608637461
2141	0.1608486972
2142	0.1607701242
2143	0.1607011133
2144	0.1606864762
2145	0.1606729368
2146	0.1606599126
2147	0.1606376625
2148	0.1605366916
2149	0.1605203247
2150	0.1604822783
2151	0.160445828
2152	0.1603909799
2153	0.1603772503
2154	0.160358071
2155	0.1603453539
2156	0.160332853
2157	0.1601463294
2158	0.1601022996
2159	0.1600570074
2160	0.159957941
2161	0.1598962127
2162	0.1598796018
2163	0.159821042
2164	0.1597489541
2165	0.1596692627
2166	0.1596530502
2167	0.1596362233
2168	0.1596239154
2169	0.1596128686
2170	0.1594091775
2171	0.159381408
2172	0.1593466522
2173	0.1593281788
2174	0.1593141343
2175	0.1592264326
2176	0.1591431018
2177	0.1591281621
2178	0.1589321271
2179	0.1589162024
2180	0.1587954693
2181	0.1587833831
2182	0.1587731835
2183	0.1586990717
2184	0.1586803893
2185	0.158573016
2186	0.158559995
2187	0.158489282
2188	0.1584196618
2189	0.1583733925
2190	0.1582533582
2191	0.1581765038
2192	0.1581624708
2193	0.1580798447
2194	0.1580442658
2195	0.1579789342
2196	0.157942835
2197	0.1578383103
2198	0.1577236302
2199	0.1575565146
2200	0.1574913811
2201	0.15747583
2202	0.1574596535
2203	0.157446859
2204	0.1574116614
2205	0.1573956211
2206	0.1573395112
2207	0.1573259604
2208	0.1572807668
2209	0.1572060863
2210	0.1571929544
2211	0.1571778383
2212	0.1571647646
2213	0.1571039883
2214	0.1569933987
2215	0.156966682
2216	0.1568945845
2217	0.1568823792
2218	0.1568301534
2219	0.1568186883
2220	0.1566545999
2221	0.1566365906
2222	0.1566097488
2223	0.1565382015
2224	0.1565247266
2225	0.1565104873
2226	0.1564972589
2227	0.1564790557
2228	0.1564578651
2229	0.1564409028
2230	0.1563440647
2231	0.1562866756
2232	0.1561919076
2233	0.1561311663
2234	0.1559895682
2235	0.1558729208
2236	0.1558272504
2237	0.1557751555
2238	0.1557636844
2239	0.1556857616
2240	0.1556599492
2241	0.1556411626
2242	0.1556271688
2243	0.1556134987
2244	0.1555536747
2245	0.1554673937
2246	0.1554538404
2247	0.1553551509
2248	0.1553407882
2249	0.1553247661
2250	0.1553093006
2251	0.1552609939
2252	0.1552466618
2253	0.1550993038
2254	0.1550642057
2255	0.1550517047
2256	0.1550298231
2257	0.1549261308
2258	0.1547777857
2259	0.1547073948
2260	0.1546851038
2261	0.1546184896
2262	0.1545595017
2263	0.1545354649
2264	0.1544333484
2265	0.1543705649
2266	0.1543599571
2267	0.1543168388
2268	0.1543048197
2269	0.1542813906
2270	0.1542649991
2271	0.1542132759
2272	0.154203379
2273	0.1541885395
2274	0.1541695407
2275	0.1541527477
2276	0.1541368998
2277	0.1541244024
2278	0.1540874678
2279	0.1540715798
2280	0.154057579
2281	0.1540371431
2282	0.1539504733
2283	0.1538557337
2284	0.1538444024
2285	0.1538285684
2286	0.1537924674
2287	0.1537790655
2288	0.1537642808
2289	0.1537267421
2290	0.1536634428
2291	0.1536462803
2292	0.1536302995
2293	0.1535879803
2294	0.1535751938
2295	0.1535589622
2296	0.1535415958
2297	0.1534736291
2298	0.1533103171
2299	0.1532948119
2300	0.1532593489
2301	0.1532067132
2302	0.1531644704
2303	0.1531129015
2304	0.1530852925
2305	0.1530660989
2306	0.1530527539
2307	0.1530237857
2308	0.1529765239
2309	0.1529461318
2310	0.15284778
2311	0.1527510614
2312	0.1527358917
2313	0.1527061512
2314	0.1526919801
2315	0.152609365
2316	0.1525660279
2317	0.1525551309
2318	0.1525444228
2319	0.1525336867
2320	0.1524986369
2321	0.1523720136
2322	0.1523530053
2323	0.152342981
2324	0.1522775277
2325	0.1522622027
2326	0.1522477099
2327	0.1521815371
2328	0.152093445
2329	0.1520250928
2330	0.1519909106
2331	0.1519776561
2332	0.1519628435
2333	0.1519230649
2334	0.1519123203
2335	0.1518523111
2336	0.1518386363
2337	0.1517862801
2338	0.1517294941
2339	0.151594619
2340	0.1514756298
2341	0.1514140734
2342	0.1513850656
2343	0.1513347378
2344	0.1513196464
2345	0.1512546342
2346	0.1512233444
2347	0.151208784
2348	0.1511941559
2349	0.1511592744
2350	0.1511216739
2351	0.1511103383
2352	0.1510725595
2353	0.1509511703
2354	0.1509355894
2355	0.1508567186
2356	0.1508458408
2357	0.1507470808
2358	0.1507337797
2359	0.1507198069
2360	0.1506656449
2361	0.150628493
2362	0.1506136816
2363	0.1505641903
2364	0.1505354997
2365	0.1504664961
2366	0.150430528
2367	0.1504170734
2368	0.1504011583
2369	0.1503889487
2370	0.1503747114
2371	0.1503603914
2372	0.1503485949
2373	0.1502788623
2374	0.1502466118
2375	0.1502275261
2376	0.1502141443
2377	0.150185695
2378	0.1501754253
2379	0.1501622821
2380	0.1501532161
2381	0.1501380845
2382	0.150109162
2383	0.1500656223
2384	0.1500471383
2385	0.1500137421
2386	0.1500005526
2387	0.1499639377
2388	0.1499541981
2389	0.149936023
2390	0.1498799042
2391	0.1497899567
2392	0.1497340484
2393	0.1496647252
2394	0.1496515527
2395	0.1496349554
2396	0.1495919573
2397	0.1495814071
2398	0.1495707402
2399	0.1494892732
2400	0.1494260618
2401	0.1494160863
2402	0.1493773251
2403	0.1493609398
2404	0.1493195838
2405	0.1493104747
2406	0.1492970636
2407	0.1492335529
2408	0.1492248639
2409	0.1492111929
2410	0.1491975197
2411	0.1491353117
2412	0.1491110557
2413	0.1490974665
2414	0.1490147996
2415	0.1489730596
2416	0.1489006892
2417	0.148880154
2418	0.1488640126
2419	0.1488487759
2420	0.1488344489
2421	0.1488201592
2422	0.1487948606
2423	0.148779274
2424	0.148709719
2425	0.1486943315
2426	0.1486832713
2427	0.1486692107
2428	0.1486076872
2429	0.1485870919
2430	0.148574528
2431	0.1485232756
2432	0.1484642127
2433	0.1484490612
2434	0.1484349341
2435	0.1484226132
2436	0.1483343724
2437	0.1482854273
2438	0.1481913242
2439	0.1481560537
2440	0.1480797635
2441	0.1480668106
2442	0.1480265216
2443	0.1480166542
2444	0.1480037675
2445	0.1479213746
2446	0.1479094793
2447	0.147802943
2448	0.1477881017
2449	0.1477711727
2450	0.1477174184
2451	0.1476196517
2452	0.1476065476
2453	0.1475895228
2454	0.1475755894
2455	0.1475649096
2456	0.1475337329
2457	0.1474755272
2458	0.1474454638
2459	0.1474327063
2460	0.1474151375
2461	0.1473724135
2462	0.1473569781
2463	0.1473384921
2464	0.1473273687
2465	0.147315145
2466	0.1472347605
2467	0.1471926394
2468	0.1471538539
2469	0.1471418406
2470	0.1471337621
2471	0.1471206001
2472	0.1470919811
2473	0.1470584091
2474	0.1470456371
2475	0.1470338315
2476	0.1469993743
2477	0.146967454
2478	0.1469247741
2479	0.1469139966
2480	0.1468680784
2481	0.1467946948
2482	0.1467856874
2483	0.1467726153
2484	0.1466961317
2485	0.146685621
2486	0.1466755737
2487	0.1466104301
2488	0.1465498134
2489	0.1465372344
2490	0.146528444
2491	0.1465181109
2492	0.1464688748
2493	0.1463963299
2494	0.1463586087
2495	0.1463426401
2496	0.146282822
2497	0.1462309348
2498	0.1462195953
2499	0.14616906
2500	0.1461598863
2501	0.1460995577
2502	0.1460827078
2503	0.1460432336
2504	0.145997739
2505	0.14597943
2506	0.1458820983
2507	0.145869689
2508	0.145819291
2509	0.1457806286
2510	0.1457701591
2511	0.1457369827
2512	0.1457171353
2513	0.1457029705
2514	0.1456501866
2515	0.1456109421
2516	0.145600633
2517	0.1455718692
2518	0.1455331304
2519	0.1455075102
2520	0.1454748691
2521	0.1454302782
2522	0.1454184894
2523	0.1454081415
2524	0.1453956932
2525	0.1453428689
2526	0.1453130653
2527	0.1452710189
2528	0.1452430735
2529	0.1452305892
2530	0.145215668
2531	0.1451709403
2532	0.1451083934
2533	0.1450954901
2534	0.1450767031
2535	0.145063335
2536	0.1450522899
2537	0.1450429624
2538	0.1450281803
2539	0.1450163551
2540	0.1450015975
2541	0.1449919119
2542	0.1449028245
2543	0.1448909134
2544	0.1448729912
2545	0.1448266809
2546	0.1447889831
2547	0.1447772773
2548	0.1447665351
2549	0.144744709
2550	0.1447324969
2551	0.144723505
2552	0.144665277
2553	0.1446308017
2554	0.1445437953
2555	0.1445228904
2556	0.144507445
2557	0.1444938755
2558	0.1444605349
2559	0.1444068049
2560	0.1443881309
2561	0.1443359103
2562	0.1442521834
2563	0.144242371
2564	0.1442095581
2565	0.1441969717
2566	0.1441783539
2567	0.1441566988
2568	0.1441153917
2569	0.1440863437
2570	0.1440480181
2571	0.1440330428
2572	0.1440198493
2573	0.1440071212
2574	0.1439921357
2575	0.1439787623
2576	0.1439034191
2577	0.1438875206
2578	0.1438762235
2579	0.1438602407
2580	0.143802048
2581	0.1437865631
2582	0.1437762252
2583	0.1437563225
2584	0.1437357606
2585	0.1437133183
2586	0.1436827197
2587	0.1436731617
2588	0.1436351415
2589	0.1436232658
2590	0.1436105918
2591	0.1435710775
2592	0.143556039
2593	0.1435459572
2594	0.1435312081
2595	0.1435014911
2596	0.1434755286
2597	0.1434412417
2598	0.1434274468
2599	0.1433133377
